-204,-3840,-15368
-52,-4724,-14564
1684,-4452,-15384
576,-2916,-16544
664,-1576,-17632
2580,-3276,-16408
-764,-1676,-22920
64,8,-19356
-1744,712,-17828
-1676,-696,-16784
-1804,932,-17312
-1464,3460,-17764
-944,2660,-18388
-824,1992,-17944
-884,2516,-16944
-516,2592,-15812
-1220,3752,-15724
-636,4392,-15788
-1036,2564,-17040
-276,1072,-17688
-60,1192,-16948
-192,820,-16684
-84,496,-16692
-372,548,-17212
-1196,468,-18808
-160,-512,-17332
604,80,-17124
420,260,-17820
600,-528,-17504
656,-376,-17296
584,-144,-17548
608,-56,-17240
636,-88,-17272
440,-40,-17432
728,-440,-17192
816,-212,-17156
520,-164,-17332
648,-376,-17276
780,-212,-17252
704,-192,-17348
828,-272,-17308
660,-292,-17148
812,-192,-17412
984,-400,-17400
780,-96,-17452
804,-176,-17376
824,-196,-17352
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
-2964,-1012,-17172
-2952,-872,-17364
-2844,-1080,-17136
-2996,-1052,-17420
-3220,-1140,-17332
-3264,-1056,-17412
-3528,-1108,-17196
-3804,-780,-17352
-4056,-1264,-17276
-4396,-1208,-17080
-4628,-1216,-17024
-4944,-1184,-16700
-5404,-1292,-16596
-6128,-980,-16604
-6524,-1388,-16288
-7260,-1804,-15792
-7760,-1304,-15908
-8768,-652,-16224
-9984,-1280,-15552
-11172,-2104,-14448
-11908,-2436,-13984
-10904,-1068,-13460
-11788,-1648,-13140
-11768,-796,-13040
-11920,-1548,-13636
-11888,-792,-14312
-12152,-972,-14700
-11424,-756,-14776
-10728,-708,-15572
-10248,-1740,-15716
-9836,-1536,-15008
-8852,-1332,-14072
-8080,-1640,-12724
-7216,-2016,-12560
-5532,-2500,-12724
-6212,-984,-13356
-4788,-68,-13800
-5896,-72,-14604
-4680,-1212,-13500
-2968,-3280,-12660
-1596,-3868,-13000
-368,-3972,-14300
-12,-3736,-15940
-884,-2452,-14896
-1800,-948,-16412
-7692,2224,-22740
-6596,1240,-17340
-5128,1908,-19628
-4752,736,-17304
-4496,1480,-19220
-2496,2860,-15372
-1588,3088,-14264
-1984,2140,-15412
-1232,2872,-15708
100,2892,-15200
904,2036,-14984
928,1156,-16464
896,1144,-17324
2464,256,-18664
1876,-212,-19536
4276,224,-18356
-724,904,-20372
-5624,-988,-23484
-4904,-500,-20484
-300,1252,-16096
-12,-1136,-16832
-160,-3204,-15276
-556,-2620,-14280
-1452,-1072,-14556
1148,-1752,-13156
2932,-1964,-13488
2412,-2012,-16228
2156,-1044,-17712
3132,240,-19288
2872,1412,-22832
-2264,1868,-24924
-1408,-3988,-15452
-2216,-1008,-20548
-4120,372,-20148
-2768,3016,-18020
480,5240,-15572
240,2456,-14080
-228,1336,-13468
-1384,2588,-14484
2000,2300,-13308
2492,1132,-15268
2096,1284,-18688
2492,-308,-19260
5128,-1384,-17648
408,240,-24952
-4256,-768,-21760
-4144,-192,-18160
-1104,1608,-19504
-664,-1100,-16384
-660,-3728,-16480
500,-3316,-13948
-356,-1372,-13824
436,-1808,-13560
1792,-1188,-14440
3080,-984,-15464
3276,-1688,-17164
2304,124,-19220
1564,1440,-21548
-248,2316,-24528
672,-2184,-16924
-1060,-2152,-18496
-3388,124,-20300
-2824,1708,-18912
-332,3144,-16752
876,2616,-14308
428,2044,-13764
-672,2480,-14216
304,2444,-14388
2600,1728,-13236
2840,1680,-14780
880,1412,-21400
2280,-1836,-20268
5212,-320,-18916
-128,852,-20284
-3476,-480,-19312
-3800,268,-20816
-796,-76,-17316
-340,-3688,-17532
160,-4040,-14716
108,-1692,-13660
-492,-884,-13792
244,-2068,-13660
2456,-1916,-15576
4480,-1992,-15752
3468,-3516,-18904
-236,-536,-20760
-2392,4092,-29044
544,808,-16644
148,-3424,-15964
-4312,-480,-19512
-3840,1212,-18512
-1236,5456,-16676
860,3952,-14604
648,1188,-14096
-1172,1532,-14940
-576,1912,-14800
1144,1740,-13732
2716,1836,-14244
1456,1240,-18844
1592,-824,-20024
3420,-1080,-19976
-24,-1404,-22048
-2392,-308,-20332
-3076,448,-17052
-1388,44,-19156
-1108,-2740,-16840
-1076,-4248,-16172
332,-2684,-14412
72,-1576,-14644
788,-1784,-14192
2128,-1348,-13784
2228,-2360,-14832
1688,-2816,-17980
1892,-160,-18640
648,1176,-23024
-1576,2248,-22084
1356,-3668,-17124
-404,-3052,-16440
-2560,1744,-18340
-2684,2860,-18164
-1028,2404,-16532
8,3076,-15984
400,2992,-15812
104,2596,-15244
484,2480,-15156
1340,2824,-14800
1320,2316,-14972
1224,1892,-16984
1312,428,-17460
2896,-32,-17652
936,-1384,-24348
-1988,-3256,-21592
-2596,-1520,-17196
-1532,-288,-18108
-428,-648,-16988
-832,-4808,-16408
-692,-5168,-16540
-112,-2308,-16408
392,-2588,-15280
480,-4084,-15528
240,-4556,-14116
552,-3416,-14496
1080,-2856,-16088
-232,-1292,-18284
568,284,-20944
792,-1648,-19756
-116,-2320,-18800
644,-800,-16700
-2324,632,-17952
-2344,1268,-17336
-1300,2848,-17840
-1064,2928,-17688
-884,1688,-16968
-448,2196,-16448
-840,2988,-16060
-1500,3404,-16168
-1292,3748,-15996
-856,2356,-17364
-1048,672,-17716
444,1488,-16344
-228,1908,-17184
-404,952,-17192
-344,420,-17308
-88,512,-17576
496,948,-17624
608,756,-17432
420,-64,-18008
680,-80,-17496
896,536,-17396
632,692,-17688
828,124,-17612
760,100,-17380
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
292,-288,-22548
-3436,6604,-27284
-2176,-436,-18608
1176,-876,-17796
3276,684,-14940
2160,-972,-13928
1252,1192,-15564
1400,1840,-15000
2700,1752,-14508
3188,1896,-14772
1812,1848,-15584
3964,2352,-15972
4716,852,-17676
6212,-1128,-17372
6596,736,-17324
1940,-4580,-28196
-2788,-3048,-21836
-904,1852,-17848
700,-1672,-16592
1228,-1116,-15764
948,-1832,-16232
1156,-1888,-14772
1320,-1944,-14260
1776,-2804,-14456
1920,-2972,-15168
2076,-1672,-15736
3752,-2608,-16000
4148,-2704,-15888
4284,-1328,-16968
5568,-2300,-16192
3744,-792,-17464
1488,6248,-30436
-1004,-620,-18592
-756,-620,-19284
1820,1400,-16624
2872,-896,-13908
1772,508,-14740
912,1404,-15500
1400,1236,-16420
3212,1944,-14808
2320,2132,-14848
2120,1900,-15976
4292,1400,-16228
4580,388,-18116
6904,844,-16416
7100,96,-16472
1104,-7536,-32588
-3072,-4008,-20708
-1780,3472,-19660
456,-2320,-15864
1444,-840,-15504
1144,-728,-15104
1556,-3024,-13748
1996,-1736,-13976
1704,-2672,-13280
2156,-3636,-14324
3132,-2572,-15076
1044,-2184,-16680
5628,-3788,-16316
4304,-2908,-17720
4996,-2132,-16176
3328,-980,-18684
-4000,7760,-32768
-1640,-2620,-19636
-700,-672,-21356
660,2628,-15080
356,-772,-15624
-144,1088,-15288
920,816,-13944
796,1280,-14016
1708,1604,-14836
1820,2848,-15004
1828,1152,-15944
2196,928,-16332
3996,944,-16636
4696,1168,-17240
5288,1232,-16608
3288,980,-17944
1460,-6192,-28936
4,352,-16860
-2864,2252,-18844
980,-1852,-16320
1704,-1240,-15820
1124,-1512,-16408
2188,-1960,-15872
1312,-1612,-15496
1716,-2204,-15432
2824,-2704,-15272
1864,-1844,-16608
2200,-1936,-16248
3752,-2444,-16220
3624,-1684,-16456
4460,-2372,-15976
4976,-1912,-14952
1336,-1280,-20524
-1824,6000,-27752
-1860,428,-17560
-788,-2120,-20532
2436,1060,-16272
1736,628,-15632
224,2364,-15752
164,1708,-15924
2032,2400,-14892
2292,2068,-15616
1764,2548,-15576
2060,2364,-16028
2500,1472,-16288
3424,1332,-16984
4504,2020,-17580
5008,2640,-15236
1716,732,-18336
-2056,-5664,-27968
-448,-1040,-18176
-4600,-16,-21924
228,-1556,-17512
564,-880,-15680
-16,-1836,-16232
100,-2076,-15832
-1264,-2276,-16144
48,-2732,-16488
496,-3188,-15400
-24,-3792,-15532
704,-3836,-15872
796,-3348,-15800
1060,-3444,-16144
-12,-2840,-17324
1188,-832,-17900
1020,288,-20152
1748,3152,-20788
1508,792,-16856
992,1692,-17376
2160,1640,-16796
2428,844,-17392
2392,1332,-17000
2224,1232,-16904
2000,1468,-16728
2372,1192,-16940
1812,840,-17188
1920,568,-17460
1940,1020,-17144
2396,-168,-17188
2908,-88,-17244
1972,-132,-17764
2048,-368,-17464
2148,-168,-17532
2268,-348,-17244
2596,-440,-17064
2532,-300,-17104
2616,-772,-17124
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
2492,536,-15204
2696,1664,-15080
2172,1692,-15828
2516,1556,-15840
3168,1804,-15976
4096,912,-17088
5440,936,-18632
5916,1548,-17860
5216,296,-17308
-1328,-5632,-30400
-396,-2252,-17996
180,580,-18560
1012,-1388,-15664
2260,-536,-15348
1844,-900,-13820
1092,-2148,-14004
952,-1724,-15180
1652,-2016,-15240
2388,-2540,-15256
4808,-3160,-15380
4336,-1756,-17824
6880,-2388,-17108
5724,-2264,-17320
3064,-40,-20052
-4800,5160,-28760
-1560,-1812,-19548
-344,-132,-21200
2708,-232,-14836
1224,460,-13708
596,2144,-15028
1848,1860,-15020
4336,992,-14224
3732,2556,-15988
3132,1320,-16512
4820,1688,-18820
6852,868,-17332
7092,1704,-15308
1616,-6464,-30888
-1336,-3172,-20816
1096,2676,-17712
2020,-2788,-15956
2332,980,-13028
180,-1472,-14372
1940,-3256,-15136
2572,-1476,-15180
1968,-1596,-15416
2860,-2132,-16836
4904,-2256,-15868
4540,-1632,-16424
6108,-808,-15932
2828,-2136,-16428
-2540,6388,-29068
-596,-1836,-19012
524,-1172,-20704
2700,-552,-15464
1244,8,-14656
-192,2316,-15196
2076,1968,-14768
2552,1956,-14952
2740,704,-14584
3100,2208,-14940
4212,-148,-16964
5224,540,-18356
7556,856,-16432
-788,-504,-22144
-7448,-7252,-26828
-620,1736,-16368
1520,-988,-16388
1532,-2456,-16776
1760,-1604,-15088
1064,-2912,-14816
1240,-1444,-15112
2060,-1400,-14744
1756,-2320,-15096
2696,-2208,-16800
3868,-3196,-15496
3144,-3400,-18036
5484,-2096,-17668
5436,-2204,-16656
676,-164,-24196
-5812,3148,-22188
-964,-2876,-17300
1144,-1308,-16436
1508,-1156,-16004
1864,436,-15188
1224,836,-14868
2564,1812,-13940
2592,1356,-14128
1652,1624,-15768
3240,2220,-17544
4036,728,-19448
7124,1028,-16428
5272,1060,-16000
-1984,-6792,-27456
-4760,-2868,-20492
-228,732,-20032
2056,-3036,-16320
2092,-1472,-14264
232,-2732,-15156
-8,-2816,-15128
1652,-1712,-14548
1784,-2360,-14776
3744,-2972,-15268
2076,-2664,-16592
4612,-2896,-17172
4332,-1164,-16812
4072,-2956,-16688
1088,1572,-26456
-848,1492,-20284
-1728,-1096,-19008
2432,-468,-15544
1656,524,-15756
444,892,-15748
1044,1388,-16000
2164,1132,-15672
3032,2076,-14880
3536,1304,-14688
2472,664,-15840
3344,1248,-17612
4960,-136,-18320
7408,1256,-15276
1380,-220,-19592
-1576,-8160,-24368
-3680,-152,-16892
-840,1356,-20408
1760,-2764,-18968
2300,252,-16320
1220,-1768,-15316
1560,-948,-14988
2340,-2100,-14184
684,-2420,-14832
3216,-2012,-13864
5668,-1576,-16756
1944,-692,-22000
-780,5612,-26092
-1012,-864,-16988
-500,-1940,-20564
2084,576,-15048
1436,-148,-15780
796,1148,-14704
1484,1156,-15792
2408,2700,-15604
2184,1680,-15736
3440,1604,-15444
3428,1560,-15124
3672,964,-17812
5372,1740,-17172
6516,596,-16020
-8,-2436,-25672
-3264,-3664,-21024
-2576,1616,-18712
1572,-2448,-18060
1428,-1416,-16980
1212,-688,-16188
1568,-1192,-15236
896,-1336,-15420
1532,-1564,-15192
2332,-2032,-14524
2784,-3124,-13972
2336,-2360,-15640
3276,-2652,-17464
4528,-2704,-17428
4836,-2880,-17244
3976,-2272,-18300
1548,3860,-28340
-316,1516,-17788
-56,332,-17200
-452,2104,-16636
588,1672,-17480
644,3092,-15564
1136,1712,-16344
1088,2812,-16380
1276,2856,-16764
1612,2464,-16904
1316,2848,-16252
948,2304,-16416
2040,2744,-17296
2108,2788,-16700
1708,2332,-17100
1756,1668,-17324
1688,1004,-18108
1660,104,-18000
1404,-548,-17740
1428,-356,-17172
1496,-224,-17248
1508,40,-17784
1960,-196,-17188
1860,-600,-17364
1996,-260,-17044
1864,-364,-17264
1836,-864,-16920
1524,-964,-17312
2652,-1328,-16752
2400,-1108,-16532
2304,-1320,-16780
1916,-1104,-17244
2008,-1136,-17424
2236,-1104,-17084
2200,-992,-17140
2404,-992,-17176
1896,-912,-17312
2140,-948,-16940
2408,-652,-17160
1880,-284,-17504
2384,-680,-17196
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
5192,1252,-17040
6420,368,-19188
8248,424,-17632
-240,1212,-22224
-5420,-5956,-24576
-664,-1284,-17664
1352,140,-15968
568,-236,-16732
2104,-2372,-14784
1364,-2584,-14432
500,-2452,-14656
1400,-2216,-14932
2836,-2348,-14704
2396,-1300,-16000
4668,-1904,-16652
5880,-1700,-15952
1156,992,-21424
-3460,6092,-26036
-1300,-2480,-19396
1032,564,-19044
2120,-116,-14372
1360,444,-14672
-552,1428,-14576
1284,1912,-15288
2592,1284,-15232
2240,1868,-15352
3916,2044,-16156
5320,316,-18132
6112,820,-17884
7624,52,-15880
-588,-5480,-29440
-3136,-2188,-19880
-564,2160,-18972
2116,-3440,-16340
2136,236,-15928
1180,-1068,-13960
1520,-2260,-12972
2456,-2512,-13356
1908,-3356,-14724
2812,-2532,-16136
3644,-3316,-16644
4460,-1796,-19420
6404,-3320,-16372
-1276,3248,-27188
-4192,3644,-22836
-2544,-2628,-19260
1480,1216,-17084
2388,-368,-14048
1120,840,-13840
-48,1072,-14880
1244,1800,-14284
2452,1136,-15484
3216,2144,-14520
3240,1672,-15156
4884,44,-18016
5568,888,-18440
5336,208,-19220
1528,-6248,-29244
180,-144,-18724
-228,-544,-17204
1428,-2524,-14584
1788,-636,-15132
960,-1964,-14004
1032,-2200,-15596
3208,-3252,-14208
1212,-2524,-14932
3428,-3120,-15636
4168,-2276,-16800
5800,-2968,-16580
7668,-1884,-14456
532,-2068,-21292
-5860,6408,-26460
-760,-2740,-19380
1732,-1388,-20380
2904,80,-14284
1036,-132,-14128
1352,1460,-14476
2128,1092,-14636
3740,1192,-14248
1900,940,-15756
5104,300,-15504
4784,748,-19496
7836,-124,-17180
6688,1228,-16264
-2636,-5716,-30660
-2572,-2500,-19372
-388,1020,-18156
2408,-2848,-15224
2308,-1000,-14696
372,-1960,-14228
640,-2236,-15140
2932,-2360,-14392
2116,-2260,-14484
4220,-2800,-14904
3104,-2532,-16644
6040,-2336,-17900
7180,-1348,-16664
2268,-2948,-18452
-3656,8648,-31388
-3168,1072,-18612
32,-1604,-20184
1004,-184,-15876
840,-96,-14176
1316,1040,-13764
2168,1832,-13564
1960,2196,-15112
2212,508,-14880
2680,1876,-14724
3256,1976,-15140
5024,808,-18300
6860,996,-18352
7468,196,-16072
-672,-3860,-27460
-6736,-6472,-24220
-736,3984,-20116
992,-300,-18156
1400,516,-15128
556,-2072,-12596
1252,-3376,-13224
2068,-1584,-13512
2576,-2208,-13632
2056,-2056,-14988
1832,-1988,-16872
4472,-2264,-18504
5520,-1852,-17916
5908,-3436,-16300
-4,-820,-24720
-3812,6432,-22944
-2660,-2652,-19056
592,-1768,-18724
2348,820,-15356
1916,1268,-13924
-32,968,-14920
1456,740,-14756
1948,1508,-15128
2032,1408,-15112
2984,404,-15652
5396,-212,-18352
5912,1336,-19264
7064,-128,-16516
-860,-1652,-24404
-3708,-5180,-21568
-3056,288,-20100
-96,-1608,-17632
1992,-2352,-15244
2084,-1280,-14820
916,-1852,-14832
1296,-860,-15048
2028,-2400,-14760
1508,-2324,-14960
3072,-2484,-14704
2120,-3100,-16404
4012,-2168,-18128
5064,-2068,-17320
5236,-3176,-16460
212,-36,-26480
-1624,3220,-20440
-3344,-1320,-19880
1380,-220,-16724
1964,548,-14936
1000,612,-15644
756,980,-15540
1004,964,-17180
2864,564,-15060
2404,1348,-15840
2264,940,-15512
2860,760,-16576
3352,584,-18240
4976,392,-16536
4944,388,-17408
648,-5080,-26272
52,-2416,-17700
-3308,-392,-18956
248,-2616,-17944
940,-2304,-16732
736,-3044,-15212
-216,-2476,-15800
752,-2900,-15912
-340,-4060,-16248
340,-2880,-16288
1204,-4044,-15616
376,-3648,-15892
1252,-3368,-16100
768,-3088,-15220
908,-2972,-15928
856,2484,-24508
-1068,1212,-18628
172,-1784,-16864
304,1140,-16172
348,2448,-17512
472,1956,-18696
996,1924,-17816
1372,1552,-16484
672,2448,-16356
664,3572,-16480
692,2912,-16736
708,3516,-16052
1600,3076,-16352
1412,2736,-15900
-364,-440,-18628
2880,-5216,-20344
1156,-728,-15952
752,-2040,-17236
1204,-1660,-16544
1292,-1900,-17256
1328,-1908,-17720
1388,-1516,-16920
1216,-1356,-17276
1976,-1260,-17020
2268,-780,-16752
1088,-1472,-17532
1824,-1960,-17552
2104,-1528,-17448
2148,-1484,-17144
2196,-708,-16944
2508,-788,-17020
2316,-544,-17092
2260,-928,-17220
2348,-952,-16864
2320,-1172,-17132
2560,-952,-17168
2184,-1048,-17212
2164,-1120,-17336
2508,-928,-17176
2028,-972,-17292
2256,-1112,-17068
2292,-1088,-17336
2444,-892,-17180
2392,-960,-17300
2340,-976,-17144
2256,-984,-17140
2520,-1044,-17204
2172,-1268,-17356
1968,-1032,-17280
2364,-972,-16736
2008,-1032,-17112
2064,-1056,-16984
2440,-860,-17344
2868,-1580,-17076
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
1096,-1808,-14160
1948,-2812,-13592
2100,-1840,-15200
2608,-2452,-17156
4696,-3744,-17108
4452,-2068,-18156
5392,-3220,-16744
1660,784,-19384
-2668,6048,-27512
-3000,-1512,-18684
160,-84,-18844
2944,-336,-14072
1616,292,-13404
908,1896,-15420
1324,2896,-15060
1684,1932,-15308
3132,888,-14100
1320,680,-16764
6064,-28,-17716
6232,856,-16776
3708,1288,-17272
-936,-6712,-27436
2508,1752,-18592
520,680,-18000
1468,-1680,-14160
328,-1012,-17052
1944,-1952,-14168
1264,-1440,-15360
1680,-2852,-15100
1684,-2420,-15428
2140,-1808,-17624
5640,-2312,-16428
3780,-1348,-16808
5596,-2040,-16888
5976,292,-17244
4260,-720,-19688
-1280,5620,-25976
-4672,-672,-20444
-60,-296,-18948
1132,156,-14824
2200,-320,-14224
704,1708,-13208
1236,2632,-15260
2180,2244,-16320
2824,612,-14408
1348,660,-17060
3528,-60,-16484
5940,-4,-17264
6200,432,-17096
-3052,-536,-25200
1872,-4072,-20012
-1604,484,-18872
-320,-8,-17256
1056,-1732,-14372
1636,-512,-17292
1464,-764,-15632
1024,-2492,-16152
1548,-3036,-15224
1468,-2216,-15536
3660,-3000,-16240
1756,-1876,-15908
4772,-2352,-16908
4832,-1000,-16672
5332,-2236,-15912
1660,732,-23604
-1796,5916,-23116
-4244,-1504,-20248
-248,-1036,-17044
2236,-40,-15364
1428,1008,-14348
944,2200,-14648
1220,2720,-16316
2256,2432,-15620
2548,584,-14812
2488,1052,-14116
2792,804,-15500
4436,-120,-15748
4144,476,-19004
8760,436,-16156
3256,1488,-18360
-104,-9356,-29276
-876,1628,-19908
-1448,-388,-18916
1228,-2740,-13872
-108,-3636,-16816
376,-3288,-16448
-44,-2576,-15980
-516,-2588,-16852
960,-2976,-16928
-204,-3332,-17260
1296,-4164,-16028
-240,-3972,-15528
1104,-4452,-14788
1364,-3952,-13656
100,-3892,-17188
552,-1208,-20808
2948,2068,-18972
2052,1380,-15440
-1124,-660,-18304
928,-128,-16800
564,-368,-17512
1880,-652,-17724
2188,-560,-17028
1216,-36,-17336
1276,-144,-17052
1368,-96,-16808
1196,-216,-17592
1340,96,-17708
2184,380,-17320
1340,180,-17396
1748,-372,-16964
2032,-380,-17228
1912,-480,-17648
2040,-308,-17496
1900,-440,-17292
2052,-520,-17092
1924,-664,-17252
1824,-320,-17416
2128,-600,-17364
2120,-736,-17492
2092,-752,-16948
2048,-560,-17188
1840,-612,-17240
2132,-620,-17224
2052,-648,-17304
2280,-656,-16908
2096,-752,-17120
2008,-596,-17104
1832,-636,-17148
1884,-632,-17136
1960,-720,-17192
1956,-540,-17012
2088,-872,-17448
1856,-636,-17228
1800,-572,-17176
1724,-792,-17372
1836,-876,-17312
2004,-756,-17092
2024,-984,-17172
1972,-820,-17272
2312,-920,-17212
2096,-788,-17008
2048,-856,-17056
1708,-824,-17304
1840,-700,-17308
1856,-676,-17184
1880,-608,-16980
1652,-852,-17196
2040,-1148,-17244
1544,-620,-17324
1108,584,-18176
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
-2332,16,-22432
-2516,-4488,-23920
-732,1060,-18936
1300,-172,-15504
1344,-408,-13380
536,-1244,-16172
936,-1620,-14364
1400,-2084,-16204
2148,-2752,-15536
1576,-2320,-16628
4152,-2704,-15204
3532,-3428,-15916
4616,-1596,-17056
5932,-2456,-15384
-3952,-524,-27448
-2696,7084,-20736
-2848,-1360,-19976
176,-1300,-17728
2440,712,-14460
604,1164,-13768
992,840,-14072
884,2044,-15588
2960,716,-14780
3000,1500,-14648
2524,1024,-16332
4920,1168,-18700
4620,128,-17528
5564,2980,-16000
240,-6848,-29280
1464,924,-17552
-2040,1364,-19076
1832,-1916,-13504
76,-1168,-16528
1148,-1072,-14260
400,-1312,-16068
1040,-1688,-15292
1336,-2704,-15144
848,-1552,-15852
4136,-3948,-15788
1480,-2492,-18080
5736,-2196,-17216
4696,-1252,-16340
320,4220,-29068
-2812,2012,-15920
-2832,-548,-23348
536,724,-16332
920,-412,-15256
2048,412,-13724
1236,2208,-13732
1572,2864,-14836
3088,1616,-15156
2568,2768,-15436
2688,1080,-18596
6364,2380,-18192
-1600,-268,-25624
-2072,-3964,-22660
-524,1700,-17556
140,-2624,-16652
1112,-2380,-16012
1268,-1524,-15352
644,-1320,-15780
1076,-1172,-15184
1756,-2176,-14816
852,-2900,-15388
1296,-2632,-16352
4116,-3464,-16644
4412,-4396,-17824
3912,-3268,-17824
4204,-2392,-16968
4076,-1860,-16684
-1872,5468,-27508
-2824,3828,-17032
-1696,-3120,-19856
1676,0,-16524
2736,1268,-14036
848,1076,-15092
2132,1628,-14552
2048,2352,-15340
2648,1524,-15280
2980,1328,-16236
1856,1592,-17976
5112,1088,-17924
6312,1880,-16340
-684,-3812,-32028
-948,-3108,-18816
-4700,-24,-19216
1140,-2612,-17196
2184,-1156,-14812
612,-1424,-14964
92,-1952,-15524
1112,-2076,-15452
2120,-3840,-14340
1232,-2664,-15484
1924,-2924,-15924
3396,-3212,-17604
3776,-2780,-18632
4836,-2996,-17544
5160,-2480,-15960
-3140,4980,-28080
-2984,796,-16224
832,-808,-18540
1520,636,-15408
2100,1192,-14744
1604,1268,-14244
1032,1896,-14416
2020,1948,-15168
3308,1020,-14904
1828,824,-17328
2516,1400,-19316
5108,380,-18264
4892,1948,-14560
564,-6344,-29480
708,-2280,-16088
-2016,-516,-20620
2036,-2908,-14828
1032,-1676,-15960
724,-1724,-14676
756,-2268,-14556
1580,-2840,-15288
1612,-2848,-14488
1128,-3268,-15620
3076,-3324,-16048
3480,-3788,-18344
4288,-2228,-17092
4636,-2112,-17396
208,-1824,-21344
-2068,4028,-24508
-4980,-1236,-19700
1184,-2988,-16464
868,672,-14020
1212,464,-15688
424,1344,-15776
780,2628,-14968
652,2088,-14832
2472,276,-14832
1844,1264,-14988
3772,948,-17224
4032,120,-17196
5816,156,-16032
2944,-7604,-30976
-184,-536,-18316
-4140,-592,-20652
2376,-2452,-15256
872,-1688,-16880
628,-1540,-15440
1156,-2044,-15204
1596,-2672,-15048
1760,-3044,-14924
1232,-3052,-15540
1796,-3464,-15952
1528,-3548,-16844
3044,-3580,-16488
4000,-3028,-15344
2696,-2616,-17300
-800,3712,-28248
-1336,2332,-19460
-8,84,-17596
1540,2084,-14840
-672,2584,-17440
716,3036,-16460
-92,3044,-16352
332,3156,-16304
-192,3364,-16988
1180,2960,-16532
1076,2552,-16852
1964,2768,-15744
704,2940,-17380
1412,3444,-15684
804,2144,-16976
1488,-2236,-22976
2672,-316,-16512
280,-1116,-17292
1100,-524,-16192
848,92,-17844
924,-724,-18136
920,-524,-17296
1416,-744,-16540
2300,-552,-16904
2528,-864,-17356
3008,-1416,-16768
1828,-876,-17172
1296,-980,-17620
1552,-940,-17780
2352,-900,-17288
2660,-616,-16652
2560,-1084,-16980
2456,-1144,-16996
2112,-1236,-17260
2656,-1204,-17212
3088,-916,-17084
2652,-848,-17224
2244,-1220,-17100
2748,-1472,-17152
2336,-1024,-17028
2392,-1264,-17188
2748,-728,-16808
2228,-816,-17116
2392,-428,-17048
2504,-836,-17232
2080,-536,-17324
2460,-1012,-17180
2236,-1052,-16996
2508,-1252,-17172
2444,-1392,-16944
2328,-1276,-17296
2360,-1184,-17136
2520,-644,-17320
2692,-1196,-16732
2088,-1888,-17400
2300,-1924,-17280
2352,-1192,-17032
0 , 0 , 0
0 , 0 , 0
0 , 0 , 0
4800,-3380,-17460
188,124,-26984
1944,-3392,-20300
808,-720,-19208
-1356,2564,-15168
-368,1952,-15732
728,1396,-16040
2124,1672,-16384
1488,1132,-15484
956,696,-15388
1992,1736,-15400
2932,536,-15408
2212,3544,-14808
2524,1492,-17204
4848,1964,-19904
6232,1184,-18932
-692,-2860,-23648
1228,-1948,-22732
-3156,2016,-15608
-1572,-1260,-17340
-596,-1820,-15844
804,-796,-16416
1568,-1996,-13724
224,-2228,-15232
2152,-2192,-14600
1548,-3020,-14892
1048,-2024,-16392
3848,-5032,-17568
4032,-3564,-19292
7912,-3312,-15996
-1148,376,-22460
-7332,8892,-24824
-3480,-2972,-20008
588,1248,-19088
1240,800,-14904
1884,908,-13716
800,1516,-13884
828,1924,-15540
2068,1824,-14520
1908,876,-15312
2436,396,-15560
6220,448,-17288
4124,208,-18804
7792,-12,-16152
464,-4404,-31976
-5632,-484,-19792
-6064,4844,-20468
3028,-1980,-15016
2072,-2228,-15404
1320,-1520,-15972
-256,-1312,-14508
2248,-2108,-14368
1724,-2984,-14256
900,-2592,-15968
3540,-2344,-16516
3920,-3476,-17560
6104,-2612,-17780
7604,-2144,-16384
2384,-3228,-17140
-6228,8332,-27864
-2804,-1060,-18684
-612,-1480,-18440
3140,68,-14784
2176,84,-13592
1720,792,-14412
2404,1860,-13736
3036,1268,-13444
3964,856,-14108
2896,1940,-17892
3320,136,-21384
8096,-1020,-17904
4176,2364,-18136
-576,-7748,-26536
-2548,1180,-17468
-912,68,-18888
2432,-2100,-13848
660,-264,-15828
588,-1104,-14204
1112,-1644,-14900
1660,-3128,-14472
1024,-3292,-15048
2268,-2828,-16480
4476,-3196,-16996
3364,-3516,-17832
5528,-2472,-17356
900,-1852,-19736
-3644,5936,-25068
-2464,-2116,-18864
-96,1008,-18508
1960,496,-14040
1752,388,-14120
920,1656,-13832
1116,1024,-14236
1652,828,-14428
2300,2444,-14832
3876,856,-17232
5052,340,-19988
8616,56,-18012
-424,-4292,-31236
-3040,-1264,-18132
-1664,1144,-17992
1160,-1604,-16320
1880,-868,-15972
1008,-1312,-15100
420,-1644,-14996
728,-1388,-14712
1712,-2468,-15292
1496,-2512,-17296
5460,-2560,-15852
2472,-2840,-18092
6556,-1880,-15968
5460,-1496,-14940
-3480,-792,-21656
-5540,8268,-27504
-1740,-2760,-18560
840,-532,-16808
4220,784,-13572
1872,656,-13608
96,1620,-15896
1740,1804,-14752
1984,1148,-14948
2016,1396,-15268
4556,1028,-16756
5668,1124,-18920
